,dialogue,label,predict_label
5438,end lot common go harvard like chaucer we’re hardcore quilting,OTHERS,SHELDON
5439,well well well sheldon fancy meeting guess train store glendale wasn’t cotillion say weren’t come either,LEONARD,LEONARD
5440,happen leonard hofstadter waited line hour see midnight premiere star trek nemesis,SHELDON,SHELDON
5441,check message leave message one half social contract complete check message contract breaks social contract break descend anarchy,SHELDON,SHELDON
5442,sex start,SHELDON,LEONARD
5443,big boy someone touch board oh god board leonard leonard,SHELDON,SHELDON
5444,yes,LEONARD,SHELDON
5445,it’s little weird ex-girlfriend hanging time,OTHERS,LEONARD
5446,oh boy,SHELDON,RAJ
5447,penny penny penny,SHELDON,SHELDON
5448,well skip attempt repair emotional connection win back affection empty financial gesture,LEONARD,SHELDON
5449,shrimp size there’s logical order eat,SHELDON,SHELDON
5450,yeah little kid pick wrong format record macneil/lehrer report also certain hd dvd would win blu-ray,SHELDON,LEONARD
5451,ah congratulation may god mercy soul i’m leonard raj,LEONARD,SHELDON
5452,help woman,LEONARD,LEONARD
5453,sheldon say couple costume mean like romeo juliet cinderella prince charm two robot silly movie don’t even like,OTHERS,PENNY
5454,brrrr smash flash frozen banana,LEONARD,SHELDON
5455,great,HOWARD,LEONARD
5456,oh don’t say you’re attractive woman,LEONARD,LEONARD
5457,make conversation mummy daddy want meet new squeeze penny,RAJ,OTHERS
5458,mean act career,SHELDON,PENNY
5459,fritz need flank don’t know german flankenzie flankenzie,PENNY,SHELDON
5460,sit,PENNY,HOWARD
5461,know really love howard chest hair,OTHERS,OTHERS
5462,one night sheldon come home work…,LEONARD,PENNY
5463,yeah can’t make mind,LEONARD,OTHERS
5464,oh know i’m go regret trauma,PENNY,LEONARD
5465,yeah yeah get i’m tomorrow could sign put apartment,PENNY,PENNY
5466,calm affront justice decency cannot go unanswered captain jean-luc picard say line must draw far far,SHELDON,SHELDON
5467,really think sheldon,LEONARD,LEONARD
5468,sorry buddy,LEONARD,HOWARD
5469,know little tired would dear get cup coffee,OTHERS,OTHERS
5470,say convincingly,SHELDON,SHELDON
5471,gonna make pretend bunch lame character silly accent,PENNY,OTHERS
5472,good night weird even,PENNY,LEONARD
5473,i’m work opening line,HOWARD,SHELDON
5474,anything else,PENNY,PENNY
5475,go right synagogue’s newsletter,HOWARD,LEONARD
5476,affirmative fever,LEONARD,SHELDON
5477,right look didn’t know i’m sorry,PENNY,PENNY
5478,relationship agreement clearly state one sick must take care,OTHERS,SHELDON
5479,thousand year lowest class human race spent live labour erect monument lash better finally drop become one dust trudge anything like,SHELDON,SHELDON
5480,apparently man welcome house think wait car,SHELDON,SHELDON
5481,approach speed light doesn’t slow time approach,LEONARD,SHELDON
5482,yes thank help,LEONARD,SHELDON
5483,please,PENNY,SHELDON
5484,relax sheldon he’s minute late,PENNY,LEONARD
5485,star,OTHERS,SHELDON
5486,right sailor moon,RAJ,LEONARD
5487,know would open take class online,LEONARD,SHELDON
5488,wasn’t,OTHERS,LEONARD
5489,yes it’s sweet slowly carefully flush toilet,SHELDON,SHELDON
5490,that’s remarkable pepperoni explosive substance could replace german shepherd nation’s airport,SHELDON,SHELDON
5491,believe guy,HOWARD,PENNY
5492,yeah he’s nice like,HOWARD,LEONARD
5493,oh sure sit floor year one care pretty white girl’s ten second suddenly we’re run ikea,RAJ,LEONARD
5494,sheldon relative go want talk you’re go sit play game isn’t little rude,OTHERS,LEONARD
5495,difference make,SHELDON,PENNY
5496,oh god,LEONARD,PENNY
5497,hang look like everyone’s winner,LEONARD,RAJ
5498,come sheldon know christmas story carol you’ve get eggnog moustache go admit you’re get little yuletide spirit,LEONARD,LEONARD
5499,yeah walk right trap,HOWARD,LEONARD
5500,time doesn’t,SHELDON,SHELDON
5501,it’s call scientific curiosity go get butter,SHELDON,SHELDON
5502,go get train store sheldon,OTHERS,LEONARD
5503,still marry,OTHERS,HOWARD
5504,i’ll take stuff bedroom clear drawer,OTHERS,LEONARD
5505,assume sell full sized time machine,LEONARD,SHELDON
5506,still depress you’re alone one love,SHELDON,RAJ
5507,well astrophysicist lot take place night vampire miscellaneous undead,RAJ,RAJ
5508,course,SHELDON,SHELDON
5509,that’s footrace want race go outside,HOWARD,LEONARD
5510,yeah,LEONARD,LEONARD
5511,that’s funny way leg kill thanks ask,LEONARD,PENNY
5512,it’s i’ll explain later,OTHERS,LEONARD
5513,click congratulation level three warrior,SHELDON,SHELDON
5514,father’s gynaecologist,LEONARD,SHELDON
5515,that’s bruce lee,LEONARD,SHELDON
5516,fun time hah sorry sometimes clipper tickle,SHELDON,SHELDON
5517,like x-men,SHELDON,SHELDON
5518,nonsense lovey-dovey doesn’t sleep cage lovey-dovey sleep nest i’m go get windowsill put room isn’t right ld go come back lovey-dovey home already order pound bird feed amazon he’s go,SHELDON,SHELDON
5519,yeah never get turtleneck thing,OTHERS,LEONARD
5520,unlikely one nephew,PENNY,SHELDON
5521,would flip spider it’s spider,SHELDON,SHELDON
5522,could part problem let give example eight ribbon science fair project “do lima bean grow well classical music.” mother point rehash brother’s earlier “do lima bean grow bad rock ‘n’ roll.” felt guilty give ribbon back,LEONARD,SHELDON
5523,he’s try kill leonard video game rock music desensitize violence,SHELDON,SHELDON
5524,oh yeah lot people think i’m water sign okay let’s see else oh i’m vegetarian oh except fish occasional steak love steak,PENNY,LEONARD
5525,hold time work together play together,RAJ,LEONARD
5526,ready order,PENNY,PENNY
5527,weren’t really like mean look play prank never mean like okay one girl kathy geiger get really good grade blindfold tie left cornfield overnight,PENNY,PENNY
5528,oh i’m afraid section seven right enter bathroom emergency situation specific constitutes emergency,OTHERS,SHELDON
5529,okay well know isn’t bad paint picture affectionate woman who’s open express affection non traditional locale,LEONARD,PENNY
5530,week friday,HOWARD,HOWARD
5531,yes dvd burner leonard need dvd burner,SHELDON,SHELDON
5532,think presence help,LEONARD,OTHERS
5533,fine sheldon tell giant rodent,LEONARD,LEONARD
5534,oh howie love,OTHERS,OTHERS
5535,look friend leonard stan lee excelsior,LEONARD,PENNY
5536,there’s uninterruptible backup power supply,RAJ,SHELDON
5537,hello,LEONARD,SHELDON
5538,could play outside,RAJ,SHELDON
5539,we’ll switch you’ll come sit intermission,RAJ,SHELDON
5540,well first think fact use birthday password embarrass,SHELDON,SHELDON
5541,want know i’m happy look bernadette you’re go,RAJ,PENNY
5542,oh come childbirth natural beautiful uuurgh it’s like someone saw cow half,PENNY,RAJ
5543,i’m sorry,PENNY,PENNY
5544,well sound wonderful,LEONARD,SHELDON
5545,really oh that’d great exciting,OTHERS,LEONARD
5546,okay ready leonard father,PENNY,PENNY
5547,eureka,HOWARD,SHELDON
5548,wow someone obviously mommy issue,HOWARD,SHELDON
5549,ever shut,OTHERS,PENNY
5550,jerk,HOWARD,PENNY
5551,yeah carefree bachelor night leonard bronco saddle,HOWARD,PENNY
5552,maybe fell love puppy didn’t know big gonna,LEONARD,HOWARD
5553,wait,RAJ,SHELDON
5554,doesn’t matter tell it’s true isn’t,PENNY,LEONARD
5555,wait bernadette need talk,HOWARD,HOWARD
5556,think time come acknowledge pay price fail attend physic department paintball strategy meeting,SHELDON,SHELDON
5557,kind world live man would take another man’s battle ostrich,SHELDON,SHELDON
5558,oh pull string,SHELDON,SHELDON
5559,mean,RAJ,PENNY
5560,oh i’ve much,SHELDON,SHELDON
5561,manage get second floor glendale galleria,LEONARD,LEONARD
5562,oh crystal don’t work,PENNY,LEONARD
5563,okay uh that’s spirit um let’s dial back non-lethal form vengeance,LEONARD,LEONARD
5564,okay great listen um maybe talk first,PENNY,PENNY
5565,don’t drive,SHELDON,SHELDON
5566,penny ever wonder starfleet captains…,SHELDON,SHELDON
5567,can’t kind wife would didn’t respect husband’s privacy,OTHERS,OTHERS
5568,say give,SHELDON,LEONARD
5569,wait,SHELDON,SHELDON
5570,relax one’s go look hair ow mean ow,HOWARD,PENNY
5571,okay you’ve get number give picture,PENNY,RAJ
5572,blah blah blah typical taurus seriously go see saturday,PENNY,LEONARD
5573,well good news problem mother’s tur-brka-fil,HOWARD,SHELDON
5574,oh fine let’s agree kiss,RAJ,LEONARD
5575,great won’t know i’m lie,RAJ,SHELDON
5576,yeah it’s perfectly good word put front wine din you’ve really get something okay well let ask last night,LEONARD,PENNY
5577,give one circumstance would useful,LEONARD,SHELDON
5578,oh yeah he’s gonna miss great update like can’t believe wait long make potpourri,HOWARD,PENNY
5579,behind every great man nag woman won’t let fun right leonard,OTHERS,SHELDON
5580,he’s back,HOWARD,LEONARD
5581,i’d like refer attorney,LEONARD,SHELDON
5582,clarify something isn’t point communal meal exchange idea opinion opportunity consider important issue day,SHELDON,SHELDON
5583,eww,PENNY,SHELDON
5584,crazy can’t go empty elevator shaft,HOWARD,LEONARD
5585,wow almost didn’t recognise,HOWARD,LEONARD
5586,i’m kind doctor,SHELDON,LEONARD
5587,simple combine well-known historical fact bohemia memory grandparent mee-maw pop-pop singing christmas carol sit front fire try build high-energy particle accelerator lego,SHELDON,SHELDON
5588,don’t understand,OTHERS,SHELDON
5589,i’ll roll,SHELDON,LEONARD
5590,sheldon doesn’t believe brunch can’t stand table one person’s omelette another person’s sandwich,OTHERS,SHELDON
5591,hello,SHELDON,SHELDON
5592,would i’m another lonely nerd living mother try find scrap happiness know maybe make fact dad leave,HOWARD,OTHERS
5593,like everybody else’s subject entropy decay eventual death thank ask take order,OTHERS,SHELDON
5594,told could tomorrow night tonight belong,OTHERS,LEONARD
5595,yeah fun kind remind high school instead vampires meth head come night mess teeth,PENNY,PENNY
5596,would like aloe vera get burn right turn howard bernadette daq tu’ tah daq yin tlhej ghajtah,SHELDON,RAJ
5597,yeah well shouldn’t calculation wrong must resonance element didn’t know,SHELDON,SHELDON
5598,sure,OTHERS,LEONARD
5599,yeah use uncomfortable around people learn trick pretend everyone meet beloved character star trek,SHELDON,SHELDON
5600,sorry can’t,HOWARD,LEONARD
5601,oh mr mary cooper didn’t raise liar,SHELDON,SHELDON
5602,little sister would say close eye you’ll get surprise she’d punch,SHELDON,LEONARD
5603,extend intimacy want slip radiation lab share decontamination shower,LEONARD,LEONARD
5604,finally get use daily basis,HOWARD,SHELDON
5605,interest react future become ready leonard unavailable another woman realize use word great guy,OTHERS,SHELDON
5606,want come cup tea,LEONARD,SHELDON
5607,oh okay tomorrow you’re go get card mail throw away,LEONARD,SHELDON
5608,really oh yay,PENNY,PENNY
5609,i’m sorry coffee’s question move california promise mother wouldn’t start drug,SHELDON,SHELDON
5610,want get eye surgery,LEONARD,LEONARD
5611,yeah i’m okay spill ketchup,LEONARD,PENNY
5612,may offer something drink,OTHERS,SHELDON
5613,put sweater,RAJ,RAJ
5614,rife historical inaccuracy example tavern girl serve flagon mead costume obviously germanic bavarian purity law rhineheitsgebot severely limited availability mead best would sort spiced wine,SHELDON,SHELDON
5615,okay,LEONARD,PENNY
5616,know right watch molecule,PENNY,SHELDON
5617,she’s friend friends get friend care bear sweaty,PENNY,SHELDON
5618,leonard okay,PENNY,PENNY
5619,um don’t one,PENNY,PENNY
5620,prostitute yes,RAJ,OTHERS
5621,twice month,RAJ,SHELDON
5622,don’t put you’re attractive man,RAJ,HOWARD
5623,mai du lui tsa,SHELDON,SHELDON
5624,uh yeah guess,LEONARD,LEONARD
5625,blu-ray twice blu-ray,LEONARD,LEONARD
5626,get ugly itchy sweater brother get car favorite,LEONARD,SHELDON
5627,really assume establishment call cheesecake factory would function efficiently,OTHERS,SHELDON
5628,he’s spot leonard make stop naked spot,SHELDON,SHELDON
5629,love country the-the baseball freedom rampant morbid obesity california new york island i’m real yankee doodle boy,RAJ,HOWARD
5630,excuse,LEONARD,SHELDON
5631,aw hate,PENNY,LEONARD
5632,shoe less,PENNY,PENNY
5633,great good night,LEONARD,LEONARD
5634,say good sheldon can’t hear,HOWARD,LEONARD
5635,don’t know it’s he’s passionate many different thing don’t get way,PENNY,LEONARD
5636,listen need fail fail pas pas get,PENNY,SHELDON
5637,ah du-du-du-du-du meet,PENNY,SHELDON
5638,would sleep even you’re welcome,SHELDON,SHELDON
5639,admit you’re egotist,SHELDON,SHELDON
5640,okay one vote one vote leonard you’re tiebreaker,SHELDON,SHELDON
5641,uh integrated ion trap time-of-flight mass spectrometer,LEONARD,SHELDON
5642,that’s great,HOWARD,LEONARD
5643,maybe hear wrong lot word sound like yoga,LEONARD,OTHERS
5644,hello,OTHERS,SHELDON
5645,suggest you’ve come sens wish re-establish mutual benefit stem full participation roommate agreement,SHELDON,SHELDON
5646,oh yeah,SHELDON,PENNY
5647,make,SHELDON,SHELDON
5648,perfect human clone i’m go order twelve,HOWARD,SHELDON
5649,that’s interest idea don’t give minute talk friend,HOWARD,LEONARD
5650,look bright side might turn nice beautiful girl,LEONARD,RAJ
5651,sheldon’s way say vega baby,RAJ,HOWARD
5652,oh don’t know remember happen take care goldfish,PENNY,LEONARD
5653,look woman,HOWARD,HOWARD
5654,oh,PENNY,PENNY
5655,fine say fine,PENNY,PENNY
5656,don’t care symptom girlfriend go give prostate exam,LEONARD,SHELDON
5657,forget leonard it’s,PENNY,PENNY
5658,bye,HOWARD,LEONARD
5659,sheldon gonna join,LEONARD,LEONARD
5660,yes say,LEONARD,PENNY
5661,mmm,SHELDON,PENNY
5662,careful it’s kind sas get person uninvited year’s con,SHELDON,LEONARD
5663,wait till see,HOWARD,SHELDON
5664,yeah really don’t want talk parent,OTHERS,LEONARD
5665,yeah chinese research team find,SHELDON,SHELDON
5666,go wheaton’s party betraying,LEONARD,SHELDON
5667,right let’s play physic fiesta,SHELDON,SHELDON
5668,doesn’t matter they’ll find reason give one-way ticket back gandhi-ville way say it’s offensive,RAJ,SHELDON
5669,way leg kill thanks ask,LEONARD,SHELDON
5670,check,SHELDON,HOWARD
5671,hey,OTHERS,LEONARD
5672,hmm i’m professor stanford,LEONARD,SHELDON
5673,oh dear god leonard leonard i’m sick,SHELDON,SHELDON
5674,won’t go limb think may look new tuesday hamburger,SHELDON,SHELDON
5675,love always skip part one asks,PENNY,SHELDON
5676,well ran simulation allow correct observational efficiency,RAJ,SHELDON
5677,see problem,LEONARD,LEONARD
5678,that’s right,PENNY,SHELDON
5679,hey cuddle,OTHERS,LEONARD
5680,know grandfather die meemaw alone mom arrange visit centre three time week could socialize lonely people it’s nice discus current event play bridge get hot meal,SHELDON,SHELDON
5681,yes yes know okay i’m tired i’ve like cup coffee point pull together who’s,PENNY,PENNY
5682,i’m suggest really make jump pool think “bazinga” imply i’m tweaking personality sand rough edge,SHELDON,SHELDON
5683,brent spiner,SHELDON,LEONARD
5684,what’s point order keep sexual relationship penny give everything believe intellectual integrity nature can’t howard,LEONARD,SHELDON
5685,aw stuart feel bad murdering,PENNY,LEONARD
5686,it’s big deal he’s history class they’re work project together don’t even know care know don’t care,LEONARD,PENNY
5687,see well it’s good know need guy always count step ruin everything,HOWARD,PENNY
5688,give reaction costume party scathing indictment american education system,SHELDON,SHELDON
5689,crazy person long memory go accord plan robot army,SHELDON,LEONARD
5690,yeah well next time don’t oh since like story much shoemaker,PENNY,PENNY
5691,do,LEONARD,HOWARD
5692,kumquat,SHELDON,SHELDON
5693,people don’t see reading,SHELDON,SHELDON
5694,smile,LEONARD,SHELDON
