,dialogue,label,predict_label
3573,oh,RACHEL,PHOEBE
3574,faculty meeting,Others,RACHEL
3575,somehow end joint checking account,ROSS,CHANDLER
3576,oh yes little nubbin-ectomy yep two nipple wait,CHANDLER,MONICA
3577,fun huh,MONICA,PHOEBE
3578,seriously,MONICA,MONICA
3579,hi,ROSS,Others
3580,blood come ear,ROSS,JOEY
3581,right,JOEY,CHANDLER
3582,haaaaa hey-hey thanks stop ball,JOEY,ROSS
3583,make funny,PHOEBE,ROSS
3584,felicity we’re watch giant thinking i’m never gonna good actor giant think i’m waste life act thing,JOEY,JOEY
3585,anyone's sex addict monica yeah yeah try get back sack ever since london,JOEY,JOEY
3586,bet talk carol susan convince move london ben,ROSS,ROSS
3587,mom always make like tradition get little piece turkey fork little cranberry sauce tot bad enough can't family disease,JOEY,MONICA
3588,gotcha,JOEY,Others
3589,well uh answer machine understand ugh feel blue,RACHEL,ROSS
3590,nothing,RACHEL,JOEY
3591,know i'll never miss gotta tell pretty cool know make difference kid's life,Others,JOEY
3592,it’s good see,Others,Others
3593,i'm guess buy big pipe organ really happy,MONICA,PHOEBE
3594,okay guess mean… don’t know it’s guess know it’s go soon,PHOEBE,RACHEL
3595,she’s make uncomfortable,Others,CHANDLER
3596,oh great vegetarian cause susan eat meat,Others,PHOEBE
3597,okay okay let try you’re gonna wanna date next guy swear,CHANDLER,ROSS
3598,what’s song head day long,RACHEL,ROSS
3599,see right,PHOEBE,JOEY
3600,night-night.....janice look room side good fit giant penguin would weird though okay hug roll time i'm huggin i'm huggin rollin and....yes freedom except arm i'm stick stuck arm okay time old table cloth trick one fluid motion quick like cat quick like cat,CHANDLER,CHANDLER
3601,like go bowl know you’re somebody else’s shoe,Others,CHANDLER
3602,awful awful couldn'ta go bad,CHANDLER,RACHEL
3603,six month,PHOEBE,Others
3604,nice shot,Others,CHANDLER
3605,okay okay get take stupid troll thing home,CHANDLER,RACHEL
3606,know,ROSS,RACHEL
3607,ben dinner,PHOEBE,MONICA
3608,hi,Others,Others
3609,right i'll try,MONICA,MONICA
3610,hey yeah could sleep together one could get amnesia,Others,JOEY
3611,marc oh ridiculous we've neighbourhood he's go he's-he's go,ROSS,RACHEL
3612,right i’ll see guy,JOEY,Others
3613,dude,ROSS,JOEY
3614,we’re doom okay they’re gonna take buck account rest live gonna,CHANDLER,MONICA
3615,ah can’t make say whoa-oh,JOEY,JOEY
3616,g’night bro,PHOEBE,Others
3617,oh yeah right mean much ya i’ll let,JOEY,JOEY
3618,oh bonnie’s best,PHOEBE,PHOEBE
3619,hey hey hey stuff,Others,JOEY
3620,yeah,Others,ROSS
3621,hello,RACHEL,ROSS
3622,ow,ROSS,MONICA
3623,ross say i'm sorry like million time want want break foot okay i'm gonna break foot right ow oh oh god oh god happy,RACHEL,RACHEL
3624,y'see use hello word talk,MONICA,ROSS
3625,but-but cailin definitely scream,ROSS,ROSS
3626,i've literally never happy,Others,CHANDLER
3627,hey frannie welcome back florida,MONICA,MONICA
3628,we’d love,MONICA,Others
3629,doritos,PHOEBE,Others
3630,rachel say i'm friend spend time together terrible,MONICA,MONICA
3631,always bring,MONICA,MONICA
3632,ok do chit-chat ready play serious poker,MONICA,ROSS
3633,remember virgin please,PHOEBE,MONICA
3634,course,MONICA,Others
3635,william sonoma fall catalog page,MONICA,JOEY
3636,can't believe thought go video tape sex first date,Others,CHANDLER
3637,halloween three year ago,RACHEL,Others
3638,wow weird realize might last time we'll hang together,MONICA,CHANDLER
3639,right i'm come hey turn light,ROSS,MONICA
3640,it’s kick it’s kick one baby oh don’t make come,PHOEBE,PHOEBE
3641,he's right man please move go china eat chinese food,JOEY,ROSS
3642,sweetie don’t worry you’ll get picked chandler,ROSS,MONICA
3643,wait minute wait,Others,MONICA
3644,right back sec,Others,MONICA
3645,knew,JOEY,CHANDLER
3646,hi max,PHOEBE,Others
3647,alright look building find kitty anywhere,PHOEBE,ROSS
3648,well come you’re still job hate mean don’t quit get ‘the fear’,RACHEL,RACHEL
3649,okay bye,Others,CHANDLER
3650,yeah believe something stupid actually get apartment back,RACHEL,RACHEL
3651,come monica thing could worse could get catch moon new york city know crazy true,CHANDLER,CHANDLER
3652,guy mind go someone else who's go someone else,MONICA,ROSS
3653,hmm,RACHEL,RACHEL
3654,uh,CHANDLER,ROSS
3655,funny book,RACHEL,RACHEL
3656,thank thanks yeah lose y’know i’m gonna play anymore would finish set,ROSS,ROSS
3657,oh sure bye ross forever,PHOEBE,RACHEL
3658,what-what’s funny,JOEY,MONICA
3659,larry,MONICA,MONICA
3660,oh see i’m right back start aww suck alone suck,RACHEL,MONICA
3661,okay,CHANDLER,RACHEL
3662,look,MONICA,ROSS
3663,look know guy heard whole thing ross y'know i've obsess day i'd love talk right,RACHEL,RACHEL
3664,thank how-how ‘bout are-are seeing anybody,RACHEL,MONICA
3665,start,Others,ROSS
3666,right new year's resolution learn play guitar,JOEY,JOEY
3667,that's exactly,Others,CHANDLER
3668,hold fill sit,Others,Others
3669,saw girl vest,JOEY,JOEY
3670,monica i'm tellin guy perfect,JOEY,ROSS
3671,oh y’know y’know pheebs,CHANDLER,RACHEL
3672,winner,JOEY,Others
3673,um okay go i'm i'm i'm thirteen month,MONICA,PHOEBE
3674,oh yeah,PHOEBE,CHANDLER
3675,kay wait minute sure say gonna grow realise mom,ROSS,ROSS
3676,oh god,PHOEBE,MONICA
3677,ooh go pack really,RACHEL,PHOEBE
3678,yeah,Others,ROSS
3679,friend gonna let surprisingly strong,CHANDLER,MONICA
3680,none,RACHEL,RACHEL
3681,i've idea could listen i'm sorry work tonight,ROSS,Others
3682,buy ya win ya,CHANDLER,CHANDLER
3683,whoa hey-hey planning invite,RACHEL,ROSS
3684,uh that's definitely uh valid question uh answer would yes yes see wanted phenomenal kiss happen phenomenal moment well cause,Others,CHANDLER
3685,y'know bee probably die stung ya,JOEY,CHANDLER
3686,oh c'mon maybe uhhh pay due,ROSS,RACHEL
3687,hey,JOEY,JOEY
3688,go get animal outta,Others,ROSS
3689,let get got five buck,JOEY,JOEY
3690,yeah,ROSS,ROSS
3691,pig,PHOEBE,Others
3692,ooh hate father call,CHANDLER,PHOEBE
3693,joey’s best friend want make cheese sandwich everyday also want buy hundred dollar worth pant,JOEY,ROSS
3694,ha ha funny funny think we'd like give poker another try shall ladies,MONICA,CHANDLER
3695,look lose mind okay janice lot common we've-we've divorce we-we kid,ROSS,CHANDLER
3696,hey y'know mon thing wrong richard’s son you’d able tell kid sleep grandfather,ROSS,ROSS
3697,um yeah i'm work,Others,PHOEBE
3698,earth would understand,RACHEL,Others
3699,well sure perfect world promise wouldn’t tell swore like god,PHOEBE,RACHEL
3700,thanks suggestion,Others,ROSS
3701,wow okay don’t know talk,PHOEBE,RACHEL
3702,y'know want leave get outta,RACHEL,JOEY
3703,even pretend milk,PHOEBE,CHANDLER
3704,guess,ROSS,RACHEL
3705,hey,PHOEBE,JOEY
3706,and-and power tie,PHOEBE,ROSS
3707,walked bathroom saw kathy naked like torture,CHANDLER,CHANDLER
3708,whoah boy hockey big mistake whole bunch stuff could've do tonight,JOEY,JOEY
3709,would sleep,Others,Others
3710,what’s twist,JOEY,MONICA
3711,look emily want get new york i'm sure everything fine,ROSS,ROSS
3712,well look want see fireman would date one okay,PHOEBE,RACHEL
3713,would even want come ross you’re horrible skier,RACHEL,RACHEL
3714,see guy gonna go get married i'm gonna end alone promise something marry invite holiday,CHANDLER,MONICA
3715,idea mean… but-but assure figure,ROSS,ROSS
3716,go,PHOEBE,CHANDLER
3717,dammit hire girl okay everybody ready,Others,MONICA
3718,gunther gunther gunther please tell didn’t say anything rachel girl xerox place,ROSS,ROSS
3719,great miss,PHOEBE,Others
3720,make brownie today,MONICA,Others
3721,yes realise,CHANDLER,ROSS
3722,hear ya mugsy look room fine okay pick one watch--have perfect magical weekend together,CHANDLER,CHANDLER
3723,one baby kick,PHOEBE,PHOEBE
3724,oh that's attractive,Others,MONICA
3725,well thought litter cry indian might come save,CHANDLER,CHANDLER
3726,close get tongue ear,MONICA,JOEY
3727,ok ok roger creepy nothing compare pete carney,RACHEL,MONICA
3728,no-no-no-no-no i'm fallin,JOEY,CHANDLER
3729,okay hi lady gentlemen back popular demand miss phoebe buffay wooh,RACHEL,RACHEL
3730,okay,PHOEBE,RACHEL
3731,well c'mon important enough discus i'm play assume important enough everyone else hear,PHOEBE,ROSS
3732,guess,Others,RACHEL
3733,totally completely healthy,Others,MONICA
3734,write letter,RACHEL,ROSS
3735,hurt,RACHEL,RACHEL
3736,hi ohhh get message,RACHEL,RACHEL
3737,really bitchin’,CHANDLER,MONICA
3738,it’ll great next weekend,JOEY,Others
3739,uh uh well joey discuss get early morning racquetball game um apparently somebody overslept,ROSS,MONICA
3740,get job,ROSS,RACHEL
3741,hi,CHANDLER,Others
3742,cook stave mean new secret boyfriend well bed richard,CHANDLER,MONICA
3743,well maybe kind uh new cool style familiar uh maybe get use,CHANDLER,Others
3744,exactly zoo,ROSS,JOEY
3745,right see guy,ROSS,ROSS
3746,well salmon mousse,MONICA,MONICA
3747,well like little annoy like phoebe chew hair,JOEY,MONICA
3748,hello,MONICA,ROSS
3749,hey frank look okay know think like totally evil thing didn’t there’s someone explain good,PHOEBE,PHOEBE
3750,what’s,JOEY,MONICA
3751,wow joey put fight,CHANDLER,MONICA
3752,don’t ask,PHOEBE,PHOEBE
3753,read one either,PHOEBE,JOEY
3754,hey,MONICA,JOEY
3755,reading,RACHEL,RACHEL
3756,oh,PHOEBE,PHOEBE
3757,look rachel poker play win alright order win people lose gonna play poker expect nice guy ok cause card deal,ROSS,ROSS
3758,yeah good news phoebe say could stay place so…,ROSS,MONICA
3759,well it’s part i’m teach act soap opera learn extension,JOEY,JOEY
3760,hello oh pheebs it’s phoebe,RACHEL,MONICA
3761,well i’ll wait come you’re do,RACHEL,MONICA
3762,oh god,CHANDLER,MONICA
3763,hey uh how'd go today,ROSS,ROSS
3764,okay let’s play pepper stop spending money,RACHEL,ROSS
3765,monica,ROSS,RACHEL
3766,yeah well important day wanna look nice um uh dr franzblau,RACHEL,ROSS
3767,oh look hey ben oh god oh ok much pressure,PHOEBE,RACHEL
3768,ooh pizza guy’s,PHOEBE,JOEY
3769,hey,PHOEBE,JOEY
3770,pastrami,PHOEBE,Others
3771,ice cream taste like crap way,CHANDLER,CHANDLER
3772,yeah,JOEY,ROSS
3773,i'm sorry monica i'm really happy get promoted cold cucumber mush thirty-something buck rachel salad joey like teeny pizza,PHOEBE,MONICA
3774,gotta get go bye chandler,ROSS,JOEY
3775,guy talk love soo move oh plus it’s it’s different stuff usually hear,PHOEBE,RACHEL
3776,probably wait open,MONICA,Others
3777,ok ok wrong snuggle say i'm sensitive warm kinda guy know like warm fuzzy bear ok pick something else way,ROSS,ROSS
3778,ah okay eye open time oh hey decide y'know would y'know,JOEY,ROSS
3779,yeah yeah,Others,ROSS
3780,chance look flatter mean want like,MONICA,JOEY
3781,okay maybe trick question um rachel,PHOEBE,PHOEBE
3782,listen really want thank,Others,JOEY
3783,central… park,PHOEBE,CHANDLER
3784,hey guy hypnotise okay,ROSS,ROSS
3785,hold y’know get box cuban maybe bring office around uh five,Others,ROSS
3786,would believe day work two shift top lose one fake boob grill fire,MONICA,MONICA
3787,hi,ROSS,Others
3788,back think would never ever get chance go chip matthews he’s-he’s call ask fat girl inside really want go i-i owe never let eat,MONICA,RACHEL
3789,i’m get dress,CHANDLER,MONICA
3790,i’m gonna,JOEY,MONICA
3791,well think give guy great haircut think maybe like mine,MONICA,CHANDLER
3792,joey can’t believe,RACHEL,CHANDLER
3793,mon ethan call mon,RACHEL,RACHEL
3794,i'm ask,Others,PHOEBE
3795,tired digging huge hole,JOEY,JOEY
3796,what’s what’s go,RACHEL,MONICA
3797,yeah,RACHEL,ROSS
3798,uh public display affection come avert eye,Others,ROSS
3799,oh i'm sure xerox machine caught,JOEY,RACHEL
3800,that’s-that’s ridiculous,CHANDLER,ROSS
3801,yes,ROSS,CHANDLER
3802,what’s gene,JOEY,MONICA
3803,oh thank thanks uh night last night,ROSS,ROSS
3804,well umm y’know use play,ROSS,RACHEL
3805,oh,Others,PHOEBE
3806,uhhuh know,CHANDLER,RACHEL
3807,hey fun bobby,ROSS,Others
3808,y’know you-you also could’ve use uh lamp follow light,RACHEL,MONICA
3809,okay sure,ROSS,RACHEL
3810,right,JOEY,CHANDLER
3811,oh yeah gross oh know love sweet los always steal restaurant,ROSS,RACHEL
3812,hey way rooster’s family,JOEY,Others
3813,medium...hmm...any cooky leave,RACHEL,RACHEL
3814,wow y'know we’re back honey would love nothing’s change,Others,MONICA
3815,hey guy get anything do,Others,JOEY
3816,check ya,CHANDLER,JOEY
3817,tiger dragon iceberg joseph even study last night,PHOEBE,ROSS
3818,yeah friend people vince vince people,PHOEBE,PHOEBE
3819,he’s emily bed breakfast vermont,MONICA,ROSS
3820,here's retainer,ROSS,Others
3821,oh god gotta go work,RACHEL,MONICA
3822,nice never anything two,PHOEBE,CHANDLER
3823,anyone else think david copperfield cute,CHANDLER,MONICA
3824,huh,JOEY,JOEY
3825,know know i'm like play field y'know like juggle two guy i'm sow wild oat y'know y'know kind've like y'know oat-sowin field-playin juggler,PHOEBE,PHOEBE
3826,oh know know it’s-it’s it’s totally like whoa y’know mean mean feel right don’t think mean feel right don’t think,RACHEL,ROSS
3827,hey,MONICA,JOEY
3828,know i’m get marriage mean talk meant,Others,ROSS
3829,gotta tell ross feel,JOEY,RACHEL
3830,what's goin,MONICA,Others
3831,uh know put right next water,RACHEL,CHANDLER
3832,hey,PHOEBE,JOEY
3833,know let guard start really care someone,PHOEBE,MONICA
3834,oh ross c'mon fault almost lose,RACHEL,RACHEL
3835,oh really hysterical phone call get woman sob,MONICA,CHANDLER
3836,anyone mind save,JOEY,ROSS
3837,just-i start walk around know next y’know i-i start ask people street want massage policeman think whore it’s really bad day whore wise,PHOEBE,PHOEBE
3838,really even um change pajama,PHOEBE,MONICA
3839,okay well definite two week winter,CHANDLER,ROSS
3840,how—how end vermont awful witch,RACHEL,MONICA
3841,twenty percent,Others,ROSS
3842,wow,RACHEL,RACHEL
3843,hi pheebs,RACHEL,ROSS
3844,uh well meet rus,ROSS,Others
3845,well unless goose vegetable...ha haaaah,MONICA,MONICA
3846,lot,RACHEL,Others
3847,challenge except,ROSS,PHOEBE
3848,shhh man make lose,JOEY,CHANDLER
3849,y’know it’s someone say,RACHEL,PHOEBE
3850,ohh get meet,PHOEBE,RACHEL
3851,hey phoebe talk phoebe,CHANDLER,MONICA
3852,see david,Others,Others
3853,get vic get tarp,Others,Others
3854,didn’t drive crazy switch know,MONICA,MONICA
3855,hey what’s,JOEY,Others
3856,joey,MONICA,MONICA
3857,well anyway,PHOEBE,ROSS
3858,hey it’s like three week,ROSS,JOEY
3859,oh uh hope mind kinda uh jazzed little check call back,ROSS,CHANDLER
3860,see nipple shirt,CHANDLER,CHANDLER
3861,oh god really bad,Others,CHANDLER
3862,really,RACHEL,MONICA
3863,vell eva ve've do excellent vork vould say pwoblem qviiite clear,JOEY,ROSS
3864,right i'll see guy later,RACHEL,Others
3865,oh don’t know guess eat,RACHEL,RACHEL
3866,ross fit trash chute,RACHEL,JOEY
3867,comin move move,Others,ROSS
3868,guess get audition,Others,JOEY
3869,yeah dinosaur tie,CHANDLER,ROSS
3870,yeah y'know guy well doesn’t really close friend last week meet woman gym susan something really hit i-i-i think it’s gonna make difference,ROSS,ROSS
3871,think may drink problem,Others,Others
3872,auntie monica,Others,RACHEL
3873,thank phoebe generous,JOEY,MONICA
3874,guy stand neck pass,MONICA,ROSS
3875,hey-hey it’s valid okay i’m one think monica agrees,ROSS,ROSS
3876,well um look i-i don’t want come wrong ah seem awfully confident guy tell wasn’t attract,MONICA,ROSS
3877,that’s okay,MONICA,Others
3878,ugh okay well somebody come save,RACHEL,RACHEL
3879,right,RACHEL,CHANDLER
3880,okay come,RACHEL,ROSS
3881,know...right he's pig,RACHEL,RACHEL
3882,well um ah mr knight’s ah mean alice sorry alice always ah home ec class,Others,Others
3883,pheebs,ROSS,ROSS
3884,it’s monica’s bed,PHOEBE,RACHEL
3885,c'mon seriously joey what's part,ROSS,MONICA
3886,well sure funeral,MONICA,RACHEL
3887,okay i’m sorry,RACHEL,ROSS
3888,right man,Others,JOEY
3889,dick,CHANDLER,Others
3890,please i'm go anything,MONICA,MONICA
3891,good one actually ah terry want take training whenever,Others,ROSS
3892,oh yeah i'm sure sudden hand problem anymore,PHOEBE,Others
3893,good luck,Others,Others
3894,yeah,JOEY,ROSS
3895,take sack,JOEY,ROSS
3896,nuh-uh they’re maternity pant even come list baby name see names good name bad ohh,PHOEBE,Others
3897,yeah like kind guy thing like kind sexist guy thing like poker guy play,PHOEBE,JOEY
3898,that’s hard hard,PHOEBE,Others
3899,say hold people behind,RACHEL,JOEY
3900,ooh steer clear,Others,PHOEBE
3901,i'm jealous right umm people feel certain thing y'know stripper y'know um,RACHEL,PHOEBE
3902,hi,MONICA,Others
3903,five apiece,ROSS,ROSS
3904,spin bottle,MONICA,RACHEL
3905,say bald,RACHEL,RACHEL
3906,need need ‘cause obviously thief could tear,RACHEL,PHOEBE
3907,yes tell,PHOEBE,CHANDLER
3908,oh friend roger,PHOEBE,MONICA
3909,yes yes thanks vidal buffay,CHANDLER,ROSS
3910,yeah know great day though get sit meeting rep calvin klien tell bos like line lingerie order ton day,RACHEL,CHANDLER
3911,woman tell everything know,ROSS,ROSS
3912,know start get screwed time gotta switch low-fat,MONICA,ROSS
3913,that's funny cause think look like joey tribbiani man slash woman,CHANDLER,JOEY
3914,kind thing happen woman pizza delivery guy come give pizza take money leaf,JOEY,MONICA
3915,get back side hello hi i’m joey haven’t meet,JOEY,MONICA
3916,y'know uh actually really great take lunch russian tea room chicken y'know poke butter squirt,RACHEL,RACHEL
3917,doy probably right lose,PHOEBE,MONICA
3918,help,Others,ROSS
3919,hey hey chan could work,JOEY,JOEY
3920,okay come right gotta go good luck party okay,ROSS,Others
